date,time,seconds,state,sensor_name,thing_name,thing_ip
07/21/24,20:15,1721610918.3603983,1.0,Door Sensor,Back Door Pi,192.168.86.151
07/21/24,20:35,1721612103.6960337,0.0,Door Sensor,Back Door Pi,192.168.86.151
07/21/24,20:40,1721612426.062987,1.0,Door Sensor,Back Door Pi,192.168.86.151
07/21/24,20:42,1721612564.2161832,0.0,Door Sensor,Back Door Pi,192.168.86.151
07/22/24,12:03,1721667800.1360276,1.0,Door Sensor,Back Door Pi,192.168.86.151
07/22/24,12:10,1721668244.6426876,0.0,Door Sensor,Back Door Pi,192.168.86.151
07/22/24,12:18,1721668713.1670966,1.0,Door Sensor,Back Door Pi,192.168.86.151
07/22/24,12:28,1721669287.8099291,0.0,Door Sensor,Back Door Pi,192.168.86.151
07/22/24,12:42,1721670132.755523,1.0,Door Sensor,Back Door Pi,192.168.86.151
07/22/24,12:42,1721670154.781855,0.0,Door Sensor,Back Door Pi,192.168.86.151
07/22/24,14:49,1721677769.366634,1.0,Door Sensor,Back Door Pi,192.168.86.151
07/22/24,14:49,1721677795.4017675,0.0,Door Sensor,Back Door Pi,192.168.86.151
07/22/24,15:42,1721680964.990129,1.0,Door Sensor,Back Door Pi,192.168.86.151
07/22/24,15:42,1721680966.1084187,1.0,Door Sensor,Back Door Pi,192.168.86.151
07/22/24,15:42,1721680973.0011666,0.0,Door Sensor,Back Door Pi,192.168.86.151
07/22/24,15:42,1721680974.1191318,0.0,Door Sensor,Back Door Pi,192.168.86.151
07/22/24,16:44,1721684680.4590771,1.0,Door Sensor,Back Door Pi,192.168.86.151
07/22/24,16:44,1721684681.0994673,1.0,Door Sensor,Back Door Pi,192.168.86.151
07/22/24,16:46,1721684786.5861378,0.0,Door Sensor,Back Door Pi,192.168.86.151
07/22/24,16:46,1721684787.2191706,0.0,Door Sensor,Back Door Pi,192.168.86.151
07/22/24,17:49,1721688559.023697,1.0,Door Sensor,Back Door Pi,192.168.86.151
07/22/24,17:49,1721688559.4121451,1.0,Door Sensor,Back Door Pi,192.168.86.151
07/22/24,17:50,1721688615.090788,0.0,Door Sensor,Back Door Pi,192.168.86.151
07/22/24,17:50,1721688615.4752872,0.0,Door Sensor,Back Door Pi,192.168.86.151
07/22/24,18:17,1721690224.9720106,1.0,Door Sensor,Back Door Pi,192.168.86.151
07/22/24,18:17,1721690225.2511106,1.0,Door Sensor,Back Door Pi,192.168.86.151
07/22/24,18:17,1721690230.9801426,0.0,Door Sensor,Back Door Pi,192.168.86.151
07/22/24,18:17,1721690231.258896,0.0,Door Sensor,Back Door Pi,192.168.86.151
07/23/24,11:37,1721752627.9332805,1.0,Door Sensor,Back Door Pi,192.168.86.151
07/23/24,11:37,1721752628.1198366,1.0,Door Sensor,Back Door Pi,192.168.86.151
07/23/24,11:37,1721752653.9623938,0.0,Door Sensor,Back Door Pi,192.168.86.151
07/23/24,11:37,1721752654.1500869,0.0,Door Sensor,Back Door Pi,192.168.86.151
07/23/24,11:37,1721752663.975479,1.0,Door Sensor,Back Door Pi,192.168.86.151
07/23/24,11:37,1721752664.1623034,1.0,Door Sensor,Back Door Pi,192.168.86.151
07/23/24,11:38,1721752708.211149,0.0,Door Sensor,Back Door Pi,192.168.86.151
07/23/24,11:38,1721752710.030645,0.0,Door Sensor,Back Door Pi,192.168.86.151
07/23/24,11:46,1721753170.5736785,1.0,Door Sensor,Back Door Pi,192.168.86.151
07/23/24,11:46,1721753170.7287571,1.0,Door Sensor,Back Door Pi,192.168.86.151
07/23/24,11:57,1721753831.349068,0.0,Door Sensor,Back Door Pi,192.168.86.151
07/23/24,11:57,1721753831.4524915,0.0,Door Sensor,Back Door Pi,192.168.86.151
07/23/24,13:04,1721757857.855534,1.0,Door Sensor,Back Door Pi,192.168.86.151
07/23/24,13:04,1721757858.0137537,1.0,Door Sensor,Back Door Pi,192.168.86.151
07/23/24,13:04,1721757863.8633895,0.0,Door Sensor,Back Door Pi,192.168.86.151
07/23/24,13:04,1721757864.0221918,0.0,Door Sensor,Back Door Pi,192.168.86.151
07/23/24,13:09,1721758152.1790416,1.0,Door Sensor,Back Door Pi,192.168.86.151
07/23/24,13:09,1721758152.361269,1.0,Door Sensor,Back Door Pi,192.168.86.151
07/23/24,13:09,1721758158.1868198,0.0,Door Sensor,Back Door Pi,192.168.86.151
07/23/24,13:09,1721758158.3693712,0.0,Door Sensor,Back Door Pi,192.168.86.151
07/23/24,13:09,1721758160.1901395,1.0,Door Sensor,Back Door Pi,192.168.86.151
07/23/24,13:09,1721758160.3728268,1.0,Door Sensor,Back Door Pi,192.168.86.151
07/23/24,13:20,1721758846.9382532,0.0,Door Sensor,Back Door Pi,192.168.86.151
07/23/24,13:20,1721758847.1752858,0.0,Door Sensor,Back Door Pi,192.168.86.151
07/24/24,15:51,1721854314.034139,1.0,Door Sensor,Back Door Pi,192.168.86.151
07/24/24,15:51,1721854314.2495508,1.0,Door Sensor,Back Door Pi,192.168.86.151
07/24/24,15:53,1721854382.114832,0.0,Door Sensor,Back Door Pi,192.168.86.151
07/24/24,15:53,1721854382.3287444,0.0,Door Sensor,Back Door Pi,192.168.86.151
07/24/24,17:09,1721858975.1800668,1.0,Door Sensor,Back Door Pi,192.168.86.151
07/24/24,17:09,1721858975.688639,1.0,Door Sensor,Back Door Pi,192.168.86.151
07/24/24,17:14,1721859295.528134,0.0,Door Sensor,Back Door Pi,192.168.86.151
07/24/24,17:14,1721859297.531546,1.0,Door Sensor,Back Door Pi,192.168.86.151
07/24/24,18:10,1721862637.9284732,0.0,Door Sensor,Back Door Pi,192.168.86.151
07/24/24,18:10,1721862639.183317,0.0,Door Sensor,Back Door Pi,192.168.86.151
07/25/24,11:48,1721926085.803718,1.0,Door Sensor,Back Door Pi,192.168.86.151
07/25/24,11:48,1721926086.87545,1.0,Door Sensor,Back Door Pi,192.168.86.151
07/25/24,11:53,1721926425.245013,0.0,Door Sensor,Back Door Pi,192.168.86.151
07/25/24,11:53,1721926426.2045956,0.0,Door Sensor,Back Door Pi,192.168.86.151
07/25/24,13:06,1721930788.0267518,1.0,Door Sensor,Back Door Pi,192.168.86.151
07/25/24,13:06,1721930789.3275547,1.0,Door Sensor,Back Door Pi,192.168.86.151
07/25/24,13:07,1721930823.369417,0.0,Door Sensor,Back Door Pi,192.168.86.151
07/25/24,13:07,1721930824.0687163,0.0,Door Sensor,Back Door Pi,192.168.86.151
07/25/24,13:16,1721931410.057618,1.0,Door Sensor,Back Door Pi,192.168.86.151
07/25/24,13:16,1721931410.726673,1.0,Door Sensor,Back Door Pi,192.168.86.151
07/25/24,13:16,1721931414.732195,0.0,Door Sensor,Back Door Pi,192.168.86.151
07/25/24,13:16,1721931416.7353745,1.0,Door Sensor,Back Door Pi,192.168.86.151
07/25/24,13:20,1721931614.293664,0.0,Door Sensor,Back Door Pi,192.168.86.151
07/25/24,13:20,1721931614.957945,0.0,Door Sensor,Back Door Pi,192.168.86.151
07/25/24,15:00,1721937621.2929769,1.0,Door Sensor,Back Door Pi,192.168.86.151
07/25/24,15:00,1721937621.5811057,1.0,Door Sensor,Back Door Pi,192.168.86.151
07/25/24,15:00,1721937627.3010614,0.0,Door Sensor,Back Door Pi,192.168.86.151
07/25/24,15:00,1721937627.5888166,0.0,Door Sensor,Back Door Pi,192.168.86.151
07/26/24,14:36,1722022580.0161698,1.0,Door Sensor,Back Door Pi,192.168.86.151
07/26/24,14:36,1722022581.0861194,1.0,Door Sensor,Back Door Pi,192.168.86.151
07/26/24,14:40,1722022812.2860205,0.0,Door Sensor,Back Door Pi,192.168.86.151
07/26/24,14:40,1722022813.3387952,0.0,Door Sensor,Back Door Pi,192.168.86.151
07/30/24,12:03,1722359038.4733915,1.0,Door Sensor,Back Door Pi,192.168.86.151
07/30/24,12:03,1722359039.2245407,1.0,Door Sensor,Back Door Pi,192.168.86.151
07/30/24,12:17,1722359835.4274538,0.0,Door Sensor,Back Door Pi,192.168.86.151
07/30/24,12:17,1722359836.1175568,0.0,Door Sensor,Back Door Pi,192.168.86.151
07/30/24,12:20,1722360035.666436,1.0,Door Sensor,Back Door Pi,192.168.86.151
07/30/24,12:20,1722360036.3471582,1.0,Door Sensor,Back Door Pi,192.168.86.151
07/30/24,12:21,1722360067.706593,0.0,Door Sensor,Back Door Pi,192.168.86.151
07/30/24,12:21,1722360068.383413,0.0,Door Sensor,Back Door Pi,192.168.86.151
07/30/24,13:01,1722362462.5570817,1.0,Door Sensor,Back Door Pi,192.168.86.151
07/30/24,13:01,1722362463.0412586,1.0,Door Sensor,Back Door Pi,192.168.86.151
07/30/24,13:01,1722362478.5763638,0.0,Door Sensor,Back Door Pi,192.168.86.151
07/30/24,13:01,1722362479.0605,0.0,Door Sensor,Back Door Pi,192.168.86.151
07/30/24,13:01,1722362489.0729654,1.0,Door Sensor,Back Door Pi,192.168.86.151
07/30/24,13:01,1722362490.592059,1.0,Door Sensor,Back Door Pi,192.168.86.151
07/30/24,13:01,1722362497.0833223,0.0,Door Sensor,Back Door Pi,192.168.86.151
07/30/24,13:01,1722362498.602765,0.0,Door Sensor,Back Door Pi,192.168.86.151
07/30/24,16:38,1722375481.9338517,1.0,Door Sensor,Back Door Pi,192.168.86.151
07/30/24,16:38,1722375483.5602226,1.0,Door Sensor,Back Door Pi,192.168.86.151
07/30/24,16:40,1722375641.7310705,0.0,Door Sensor,Back Door Pi,192.168.86.151
07/30/24,16:40,1722375642.1263454,0.0,Door Sensor,Back Door Pi,192.168.86.151
08/12/24,13:02,1723485738.3011715,1.0,Door Sensor,Back Door Pi,192.168.86.151
08/12/24,13:02,1723485750.3170848,0.0,Door Sensor,Back Door Pi,192.168.86.151
08/12/24,14:26,1723490793.6017756,1.0,Door Sensor,Back Door Pi,192.168.86.151
08/12/24,14:26,1723490793.8992453,1.0,Door Sensor,Back Door Pi,192.168.86.151
08/12/24,14:28,1723490909.7398062,0.0,Door Sensor,Back Door Pi,192.168.86.151
08/12/24,14:28,1723490910.0262291,0.0,Door Sensor,Back Door Pi,192.168.86.151
08/15/24,09:52,1723733569.7483726,1.0,Door Sensor,Back Door Pi,192.168.86.151
08/15/24,09:52,1723733569.7753985,1.0,Door Sensor,Back Door Pi,192.168.86.151
08/15/24,09:53,1723733587.7702231,0.0,Door Sensor,Back Door Pi,192.168.86.151
08/15/24,09:53,1723733587.7982738,0.0,Door Sensor,Back Door Pi,192.168.86.151
08/15/24,13:44,1723747462.8514855,1.0,Door Sensor,Back Door Pi,192.168.86.151
08/15/24,13:44,1723747463.0396025,1.0,Door Sensor,Back Door Pi,192.168.86.151
08/15/24,13:44,1723747469.0461588,0.0,Door Sensor,Back Door Pi,192.168.86.151
08/15/24,13:44,1723747470.8613846,0.0,Door Sensor,Back Door Pi,192.168.86.151
08/19/24,12:13,1724087589.608919,1.0,Door Sensor,Back Door Pi,192.168.86.151
08/19/24,12:13,1724087589.9169748,1.0,Door Sensor,Back Door Pi,192.168.86.151
08/19/24,12:14,1724087673.7047293,0.0,Door Sensor,Back Door Pi,192.168.86.151
08/19/24,12:14,1724087674.014827,0.0,Door Sensor,Back Door Pi,192.168.86.151
08/20/24,17:13,1724192028.428506,1.0,Door Sensor,Back Door Pi,192.168.86.151
08/20/24,17:13,1724192028.9834602,1.0,Door Sensor,Back Door Pi,192.168.86.151
08/20/24,17:13,1724192030.4368837,0.0,Door Sensor,Back Door Pi,192.168.86.151
08/20/24,17:13,1724192030.987128,0.0,Door Sensor,Back Door Pi,192.168.86.151
08/21/24,12:50,1724262609.9710112,1.0,Door Sensor,Back Door Pi,192.168.86.151
08/21/24,12:50,1724262610.9931087,1.0,Door Sensor,Back Door Pi,192.168.86.151
08/21/24,12:50,1724262615.9799037,0.0,Door Sensor,Back Door Pi,192.168.86.151
08/21/24,12:50,1724262617.0017903,0.0,Door Sensor,Back Door Pi,192.168.86.151
08/21/24,12:56,1724262976.3730242,1.0,Door Sensor,Back Door Pi,192.168.86.151
08/21/24,12:56,1724262977.4390368,1.0,Door Sensor,Back Door Pi,192.168.86.151
08/21/24,12:56,1724262981.446416,0.0,Door Sensor,Back Door Pi,192.168.86.151
08/21/24,12:56,1724262982.3811097,0.0,Door Sensor,Back Door Pi,192.168.86.151
08/21/24,14:19,1724267955.2022135,1.0,Door Sensor,Back Door Pi,192.168.86.151
08/21/24,14:19,1724267955.8186047,1.0,Door Sensor,Back Door Pi,192.168.86.151
08/21/24,14:19,1724267961.8264785,0.0,Door Sensor,Back Door Pi,192.168.86.151
08/21/24,14:19,1724267963.212908,0.0,Door Sensor,Back Door Pi,192.168.86.151
08/21/24,14:28,1724268521.863587,1.0,Door Sensor,Back Door Pi,192.168.86.151
08/21/24,14:28,1724268522.4359982,1.0,Door Sensor,Back Door Pi,192.168.86.151
08/21/24,14:29,1724268553.9008698,0.0,Door Sensor,Back Door Pi,192.168.86.151
08/21/24,14:29,1724268554.4728882,0.0,Door Sensor,Back Door Pi,192.168.86.151
08/21/24,14:29,1724268555.9043047,1.0,Door Sensor,Back Door Pi,192.168.86.151
08/21/24,14:29,1724268557.9076805,0.0,Door Sensor,Back Door Pi,192.168.86.151
08/28/24,10:16,1724858208.2593255,1.0,Door Sensor,Back Door Pi,192.168.86.151
08/28/24,10:16,1724858208.6126938,1.0,Door Sensor,Back Door Pi,192.168.86.151
08/28/24,10:16,1724858214.2732291,0.0,Door Sensor,Back Door Pi,192.168.86.151
08/28/24,10:16,1724858214.6211376,0.0,Door Sensor,Back Door Pi,192.168.86.151
08/28/24,10:46,1724859992.572745,1.0,Door Sensor,Back Door Pi,192.168.86.151
08/28/24,10:46,1724859994.3407576,1.0,Door Sensor,Back Door Pi,192.168.86.151
08/28/24,10:50,1724860234.6185117,0.0,Door Sensor,Back Door Pi,192.168.86.151
08/28/24,10:50,1724860234.8429973,0.0,Door Sensor,Back Door Pi,192.168.86.151
08/28/24,10:50,1724860236.6220293,1.0,Door Sensor,Back Door Pi,192.168.86.151
08/28/24,10:50,1724860236.8462372,1.0,Door Sensor,Back Door Pi,192.168.86.151
08/28/24,10:52,1724860334.7430243,0.0,Door Sensor,Back Door Pi,192.168.86.151
08/28/24,10:52,1724860334.9542987,0.0,Door Sensor,Back Door Pi,192.168.86.151
08/28/24,11:34,1724862877.7265708,1.0,Door Sensor,Back Door Pi,192.168.86.151
08/28/24,11:34,1724862877.7313154,1.0,Door Sensor,Back Door Pi,192.168.86.151
08/28/24,11:35,1724862901.7543538,0.0,Door Sensor,Back Door Pi,192.168.86.151
08/28/24,11:35,1724862901.7585306,0.0,Door Sensor,Back Door Pi,192.168.86.151
08/28/24,11:43,1724863382.2841327,1.0,Door Sensor,Back Door Pi,192.168.86.151
08/28/24,11:43,1724863382.308969,1.0,Door Sensor,Back Door Pi,192.168.86.151
08/28/24,11:44,1724863458.368897,0.0,Door Sensor,Back Door Pi,192.168.86.151
08/28/24,11:44,1724863458.3986754,0.0,Door Sensor,Back Door Pi,192.168.86.151
08/28/24,17:11,1724883095.2186198,1.0,Door Sensor,Back Door Pi,192.168.86.151
08/28/24,17:11,1724883095.9052098,1.0,Door Sensor,Back Door Pi,192.168.86.151
08/28/24,17:11,1724883103.9159887,0.0,Door Sensor,Back Door Pi,192.168.86.151
08/28/24,17:11,1724883105.2323484,0.0,Door Sensor,Back Door Pi,192.168.86.151
08/28/24,17:30,1724884256.585174,1.0,Door Sensor,Back Door Pi,192.168.86.151
08/28/24,17:30,1724884257.1909788,1.0,Door Sensor,Back Door Pi,192.168.86.151
08/28/24,17:31,1724884262.593526,0.0,Door Sensor,Back Door Pi,192.168.86.151
08/28/24,17:31,1724884263.1984289,0.0,Door Sensor,Back Door Pi,192.168.86.151
08/29/24,16:00,1724965227.0692155,1.0,Door Sensor,Back Door Pi,192.168.86.151
08/29/24,16:00,1724965228.4379318,1.0,Door Sensor,Back Door Pi,192.168.86.151
08/29/24,16:02,1724965334.5616248,0.0,Door Sensor,Back Door Pi,192.168.86.151
08/29/24,16:02,1724965335.1985855,0.0,Door Sensor,Back Door Pi,192.168.86.151
09/04/24,12:44,1725471891.0031662,1.0,Door Sensor,Back Door Pi,192.168.86.151
09/04/24,12:44,1725471892.0911393,1.0,Door Sensor,Back Door Pi,192.168.86.151
09/04/24,12:45,1725471900.102688,0.0,Door Sensor,Back Door Pi,192.168.86.151
09/04/24,12:45,1725471901.023569,0.0,Door Sensor,Back Door Pi,192.168.86.151
09/04/24,14:16,1725477374.1481812,1.0,Door Sensor,Back Door Pi,192.168.86.151
09/04/24,14:16,1725477375.3730457,1.0,Door Sensor,Back Door Pi,192.168.86.151
09/04/24,14:16,1725477405.4080758,0.0,Door Sensor,Back Door Pi,192.168.86.151
09/04/24,14:16,1725477406.1849122,0.0,Door Sensor,Back Door Pi,192.168.86.151
09/05/24,11:47,1725554855.140488,1.0,Door Sensor,Back Door Pi,192.168.86.151
09/05/24,11:47,1725554856.9235106,1.0,Door Sensor,Back Door Pi,192.168.86.151
09/05/24,11:47,1725554862.9313254,0.0,Door Sensor,Back Door Pi,192.168.86.151
09/05/24,11:47,1725554863.1541212,0.0,Door Sensor,Back Door Pi,192.168.86.151
09/05/24,11:47,1725554877.170086,1.0,Door Sensor,Back Door Pi,192.168.86.151
09/05/24,11:47,1725554878.950455,1.0,Door Sensor,Back Door Pi,192.168.86.151
09/05/24,11:48,1725554882.9560194,0.0,Door Sensor,Back Door Pi,192.168.86.151
09/05/24,11:48,1725554883.1782644,0.0,Door Sensor,Back Door Pi,192.168.86.151
09/05/24,14:38,1725565106.200926,1.0,Door Sensor,Back Door Pi,192.168.86.151
09/05/24,14:38,1725565107.080259,1.0,Door Sensor,Back Door Pi,192.168.86.151
09/05/24,14:49,1725565770.9360034,0.0,Door Sensor,Back Door Pi,192.168.86.151
09/05/24,14:49,1725565771.8580558,0.0,Door Sensor,Back Door Pi,192.168.86.151
09/06/24,10:20,1725636059.321375,1.0,Door Sensor,Back Door Pi,192.168.86.151
09/06/24,10:20,1725636059.9716642,1.0,Door Sensor,Back Door Pi,192.168.86.151
09/06/24,10:21,1725636087.361158,0.0,Door Sensor,Back Door Pi,192.168.86.151
09/06/24,10:21,1725636088.0043557,0.0,Door Sensor,Back Door Pi,192.168.86.151
09/06/24,13:13,1725646401.307442,1.0,Door Sensor,Back Door Pi,192.168.86.151
09/06/24,13:13,1725646401.3494933,1.0,Door Sensor,Back Door Pi,192.168.86.151
09/06/24,13:14,1725646499.4144292,0.0,Door Sensor,Back Door Pi,192.168.86.151
09/06/24,13:14,1725646499.4631398,0.0,Door Sensor,Back Door Pi,192.168.86.151
09/06/24,14:27,1725650842.4706192,1.0,Door Sensor,Back Door Pi,192.168.86.151
09/06/24,14:27,1725650844.180691,1.0,Door Sensor,Back Door Pi,192.168.86.151
09/06/24,14:27,1725650850.188552,0.0,Door Sensor,Back Door Pi,192.168.86.151
09/06/24,14:27,1725650850.4800086,0.0,Door Sensor,Back Door Pi,192.168.86.151
09/10/24,17:00,1726005606.6525514,1.0,Door Sensor,Back Door Pi,192.168.86.151
09/10/24,17:00,1726005607.3382392,1.0,Door Sensor,Back Door Pi,192.168.86.151
09/10/24,17:01,1726005675.4158728,0.0,Door Sensor,Back Door Pi,192.168.86.151
09/10/24,17:01,1726005676.7354624,0.0,Door Sensor,Back Door Pi,192.168.86.151
09/10/24,17:07,1726006079.8630834,1.0,Door Sensor,Back Door Pi,192.168.86.151
09/10/24,17:08,1726006081.2048855,1.0,Door Sensor,Back Door Pi,192.168.86.151
09/10/24,17:08,1726006087.2130022,0.0,Door Sensor,Back Door Pi,192.168.86.151
09/10/24,17:08,1726006087.8726735,0.0,Door Sensor,Back Door Pi,192.168.86.151
09/10/24,17:22,1726006976.840414,1.0,Door Sensor,Back Door Pi,192.168.86.151
09/10/24,17:22,1726006978.234565,1.0,Door Sensor,Back Door Pi,192.168.86.151
09/10/24,17:23,1726006984.2425275,0.0,Door Sensor,Back Door Pi,192.168.86.151
09/10/24,17:23,1726006984.850413,0.0,Door Sensor,Back Door Pi,192.168.86.151
09/10/24,17:23,1726006992.8605716,1.0,Door Sensor,Back Door Pi,192.168.86.151
09/10/24,17:23,1726006994.2549615,1.0,Door Sensor,Back Door Pi,192.168.86.151
09/10/24,17:24,1726007046.918189,0.0,Door Sensor,Back Door Pi,192.168.86.151
09/10/24,17:24,1726007048.3176177,0.0,Door Sensor,Back Door Pi,192.168.86.151
09/10/24,17:40,1726008019.442685,1.0,Door Sensor,Back Door Pi,192.168.86.151
09/10/24,17:40,1726008019.98271,1.0,Door Sensor,Back Door Pi,192.168.86.151
09/10/24,17:40,1726008031.9971642,0.0,Door Sensor,Back Door Pi,192.168.86.151
09/10/24,17:40,1726008033.4615235,0.0,Door Sensor,Back Door Pi,192.168.86.151
09/10/24,17:40,1726008039.4697518,1.0,Door Sensor,Back Door Pi,192.168.86.151
09/10/24,17:40,1726008040.0071971,1.0,Door Sensor,Back Door Pi,192.168.86.151
09/10/24,17:40,1726008043.475707,0.0,Door Sensor,Back Door Pi,192.168.86.151
09/10/24,17:40,1726008044.0127697,0.0,Door Sensor,Back Door Pi,192.168.86.151
09/16/24,17:03,1726524203.183058,1.0,Door Sensor,Back Door Pi,192.168.86.151
09/16/24,17:03,1726524203.353356,1.0,Door Sensor,Back Door Pi,192.168.86.151
09/16/24,17:03,1726524215.2028134,0.0,Door Sensor,Back Door Pi,192.168.86.151
09/16/24,17:03,1726524215.368975,0.0,Door Sensor,Back Door Pi,192.168.86.151
09/17/24,16:57,1726610265.3151157,1.0,Door Sensor,Back Door Pi,192.168.86.151
09/17/24,16:57,1726610266.0361023,1.0,Door Sensor,Back Door Pi,192.168.86.151
09/17/24,16:57,1726610272.043991,0.0,Door Sensor,Back Door Pi,192.168.86.151
09/17/24,16:57,1726610273.3255455,0.0,Door Sensor,Back Door Pi,192.168.86.151
09/18/24,16:33,1726695197.671794,1.0,Door Sensor,Back Door Pi,192.168.86.151
09/18/24,16:33,1726695198.3601327,1.0,Door Sensor,Back Door Pi,192.168.86.151
09/18/24,16:33,1726695203.680088,0.0,Door Sensor,Back Door Pi,192.168.86.151
09/18/24,16:33,1726695204.3675344,0.0,Door Sensor,Back Door Pi,192.168.86.151
09/18/24,16:37,1726695451.9566083,1.0,Door Sensor,Back Door Pi,192.168.86.151
09/18/24,16:37,1726695452.6552958,1.0,Door Sensor,Back Door Pi,192.168.86.151
09/18/24,16:37,1726695455.9614167,0.0,Door Sensor,Back Door Pi,192.168.86.151
09/18/24,16:37,1726695456.6610386,0.0,Door Sensor,Back Door Pi,192.168.86.151
09/18/24,17:48,1726699706.6199071,1.0,Door Sensor,Back Door Pi,192.168.86.151
09/18/24,17:48,1726699707.588722,1.0,Door Sensor,Back Door Pi,192.168.86.151
09/18/24,17:48,1726699729.6127863,0.0,Door Sensor,Back Door Pi,192.168.86.151
09/18/24,17:48,1726699730.646098,0.0,Door Sensor,Back Door Pi,192.168.86.151
09/19/24,11:42,1726764142.420599,1.0,Door Sensor,Back Door Pi,192.168.86.151
09/19/24,11:42,1726764143.3979,1.0,Door Sensor,Back Door Pi,192.168.86.151
09/19/24,11:42,1726764144.4228685,0.0,Door Sensor,Back Door Pi,192.168.86.151
09/19/24,11:42,1726764145.4011185,0.0,Door Sensor,Back Door Pi,192.168.86.151
09/19/24,16:02,1726779758.4726543,1.0,Door Sensor,Back Door Pi,192.168.86.151
09/19/24,16:02,1726779758.5676565,1.0,Door Sensor,Back Door Pi,192.168.86.151
09/19/24,16:02,1726779764.480728,0.0,Door Sensor,Back Door Pi,192.168.86.151
09/19/24,16:02,1726779764.5757403,0.0,Door Sensor,Back Door Pi,192.168.86.151
09/20/24,11:43,1726850616.2187464,1.0,Door Sensor,Back Door Pi,192.168.86.151
09/20/24,11:43,1726850616.8692112,1.0,Door Sensor,Back Door Pi,192.168.86.151
09/20/24,11:43,1726850622.2267697,0.0,Door Sensor,Back Door Pi,192.168.86.151
09/20/24,11:43,1726850622.8774054,0.0,Door Sensor,Back Door Pi,192.168.86.151
09/20/24,13:10,1726855822.9336286,1.0,Door Sensor,Back Door Pi,192.168.86.151
09/20/24,13:10,1726855823.945933,1.0,Door Sensor,Back Door Pi,192.168.86.151
09/20/24,13:10,1726855831.955111,0.0,Door Sensor,Back Door Pi,192.168.86.151
09/20/24,13:10,1726855832.94512,0.0,Door Sensor,Back Door Pi,192.168.86.151
09/20/24,17:35,1726871739.3922596,1.0,Door Sensor,Back Door Pi,192.168.86.151
09/20/24,17:35,1726871739.484145,1.0,Door Sensor,Back Door Pi,192.168.86.151
09/20/24,17:36,1726871769.4275718,0.0,Door Sensor,Back Door Pi,192.168.86.151
09/20/24,17:36,1726871769.520143,0.0,Door Sensor,Back Door Pi,192.168.86.151
09/20/24,17:37,1726871825.488998,1.0,Door Sensor,Back Door Pi,192.168.86.151
09/20/24,17:37,1726871825.58544,1.0,Door Sensor,Back Door Pi,192.168.86.151
09/20/24,17:38,1726871899.5732968,0.0,Door Sensor,Back Door Pi,192.168.86.151
09/20/24,17:38,1726871899.6717887,0.0,Door Sensor,Back Door Pi,192.168.86.151
09/23/24,11:07,1727107630.424126,1.0,Door Sensor,Back Door Pi,192.168.86.151
09/23/24,11:07,1727107634.4297972,0.0,Door Sensor,Back Door Pi,192.168.86.151
09/23/24,15:33,1727123586.0678504,1.0,Door Sensor,Back Door Pi,192.168.86.151
09/23/24,15:33,1727123586.3009806,1.0,Door Sensor,Back Door Pi,192.168.86.151
09/23/24,15:33,1727123594.0828588,0.0,Door Sensor,Back Door Pi,192.168.86.151
09/23/24,15:33,1727123594.310938,0.0,Door Sensor,Back Door Pi,192.168.86.151
09/23/24,15:59,1727125153.7930405,1.0,Door Sensor,Back Door Pi,192.168.86.151
09/23/24,15:59,1727125154.1319892,1.0,Door Sensor,Back Door Pi,192.168.86.151
09/23/24,16:03,1727125402.0673933,0.0,Door Sensor,Back Door Pi,192.168.86.151
09/23/24,16:03,1727125402.4211178,0.0,Door Sensor,Back Door Pi,192.168.86.151
09/23/24,16:04,1727125456.4852734,1.0,Door Sensor,Back Door Pi,192.168.86.151
09/23/24,16:04,1727125458.1324425,1.0,Door Sensor,Back Door Pi,192.168.86.151
09/23/24,16:06,1727125562.60999,0.0,Door Sensor,Back Door Pi,192.168.86.151
09/23/24,16:06,1727125564.2464757,0.0,Door Sensor,Back Door Pi,192.168.86.151
09/23/24,16:06,1727125606.294954,1.0,Door Sensor,Back Door Pi,192.168.86.151
09/23/24,16:06,1727125606.660236,1.0,Door Sensor,Back Door Pi,192.168.86.151
09/23/24,16:06,1727125612.302801,0.0,Door Sensor,Back Door Pi,192.168.86.151
09/23/24,16:06,1727125612.6676636,0.0,Door Sensor,Back Door Pi,192.168.86.151
09/23/24,16:07,1727125632.3252864,1.0,Door Sensor,Back Door Pi,192.168.86.151
09/23/24,16:07,1727125632.69008,1.0,Door Sensor,Back Door Pi,192.168.86.151
09/23/24,16:07,1727125638.3332143,0.0,Door Sensor,Back Door Pi,192.168.86.151
09/23/24,16:07,1727125638.6982722,0.0,Door Sensor,Back Door Pi,192.168.86.151
09/24/24,12:08,1727197705.5330458,1.0,Door Sensor,Back Door Pi,192.168.86.151
09/24/24,12:08,1727197706.2947528,1.0,Door Sensor,Back Door Pi,192.168.86.151
09/24/24,12:24,1727198680.608677,0.0,Door Sensor,Back Door Pi,192.168.86.151
09/24/24,12:24,1727198681.4403229,0.0,Door Sensor,Back Door Pi,192.168.86.151
09/24/24,12:42,1727199722.6628067,1.0,Door Sensor,Back Door Pi,192.168.86.151
09/24/24,12:42,1727199723.755422,1.0,Door Sensor,Back Door Pi,192.168.86.151
09/24/24,12:43,1727199839.8818753,0.0,Door Sensor,Back Door Pi,192.168.86.151
