datetime,state,anomaly,scaled_states
2024-09-19 12:00:00,32.0,1,-0.15865894881237594
2024-09-19 18:00:00,100.0,1,0.487335443488453
2024-09-20 00:00:00,0.0,1,-0.46265630989511897
2024-09-20 06:00:00,0.0,1,-0.46265630989511897
2024-09-20 12:00:00,13.0,1,-0.3391573819552546
2024-09-21 00:00:00,0.0,1,-0.46265630989511897
2024-09-21 06:00:00,0.0,1,-0.46265630989511897
2024-09-21 12:00:00,0.0,1,-0.46265630989511897
2024-09-21 18:00:00,0.0,1,-0.46265630989511897
2024-09-22 00:00:00,0.0,1,-0.46265630989511897
2024-09-22 06:00:00,0.0,1,-0.46265630989511897
2024-09-22 12:00:00,0.0,1,-0.46265630989511897
2024-09-22 18:00:00,0.0,1,-0.46265630989511897
2024-09-23 00:00:00,0.0,1,-0.46265630989511897
2024-09-23 06:00:00,0.0,1,-0.46265630989511897
2024-09-23 12:00:00,0.0,1,-0.46265630989511897
2024-09-23 18:00:00,0.0,1,-0.46265630989511897
2024-09-24 00:00:00,0.0,1,-0.46265630989511897
2024-09-24 06:00:00,0.0,1,-0.46265630989511897
2024-09-24 12:00:00,7.0,1,-0.3961568871582689
2024-09-24 18:00:00,35.0,1,-0.13015919621086877
2024-09-25 00:00:00,0.0,1,-0.46265630989511897
2024-09-25 06:00:00,0.0,1,-0.46265630989511897
2024-09-25 12:00:00,8.0,1,-0.3866569696244332
2024-09-25 18:00:00,0.0,1,-0.46265630989511897
2024-09-26 00:00:00,0.0,1,-0.46265630989511897
2024-09-26 06:00:00,0.0,1,-0.46265630989511897
2024-09-26 12:00:00,7.0,1,-0.3961568871582689
2024-09-26 18:00:00,0.0,1,-0.46265630989511897
2024-09-27 00:00:00,0.0,1,-0.46265630989511897
2024-09-27 06:00:00,0.0,1,-0.46265630989511897
2024-09-27 12:00:00,8.0,1,-0.3866569696244332
2024-09-27 18:00:00,214.0,1,1.5703260423457248
2024-09-28 00:00:00,0.0,1,-0.46265630989511897
2024-09-28 06:00:00,0.0,1,-0.46265630989511897
2024-09-28 12:00:00,0.0,1,-0.46265630989511897
2024-09-28 18:00:00,1.0,1,-0.45315639236128324
2024-09-29 00:00:00,0.0,1,-0.46265630989511897
2024-09-29 06:00:00,1.0,1,-0.45315639236128324
2024-09-29 12:00:00,0.0,1,-0.46265630989511897
2024-09-29 18:00:00,0.0,1,-0.46265630989511897
2024-09-30 00:00:00,0.0,1,-0.46265630989511897
2024-09-30 06:00:00,0.0,1,-0.46265630989511897
2024-09-30 12:00:00,9.0,1,-0.37715705209059747
2024-09-30 18:00:00,0.0,1,-0.46265630989511897
2024-10-01 00:00:00,0.0,1,-0.46265630989511897
2024-10-01 06:00:00,0.0,1,-0.46265630989511897
2024-10-01 12:00:00,146.0,1,0.924331650044896
2024-10-01 18:00:00,194.0,1,1.3803276916690106
